Timestamp_Press,Timestamp_Release,Key Stroke,Application,Hold Time
2025-04-02 17:38:01.251608,2025-04-02 17:38:01.370944,Key.tab,Task Switching,0:00:00.119336
2025-04-02 17:38:01.481235,2025-04-02 17:38:01.591179,Key.tab,Task Switching,0:00:00.109944
2025-04-02 17:38:01.696210,2025-04-02 17:38:01.841422,Key.tab,Task Switching,0:00:00.145212
2025-04-02 17:38:02.786828,2025-04-02 17:38:02.921856,Key.tab,Task Switching,0:00:00.135028
2025-04-02 17:37:59.675441,2025-04-02 17:38:03.167407,Key.alt_l,127.0.0.1:5000/api/keystroke/upload/fixed-text/Fazil - My Workspace,0:00:03.491966
2025-04-02 17:38:04.259778,2025-04-02 17:38:04.483236,Key.ctrl_l,FLASK API.docx - Word,0:00:00.223458
2025-04-02 17:38:05.288066,2025-04-02 17:38:05.510876,Key.ctrl_l,FLASK API.docx - Word,0:00:00.222810
2025-04-02 17:38:12.156526,2025-04-02 17:38:12.276939,Key.home,FLASK API.docx - Word,0:00:00.120413
2025-04-02 17:38:13.687137,2025-04-02 17:38:13.827113,'\x1a',FLASK API.docx - Word,0:00:00.139976
2025-04-02 17:38:13.507408,2025-04-02 17:38:13.842610,Key.ctrl_l,FLASK API.docx - Word,0:00:00.335202
2025-04-02 17:38:18.014886,2025-04-02 17:38:18.114677,Key.backspace,FLASK API.docx - Word,0:00:00.099791
2025-04-02 17:38:19.185841,2025-04-02 17:38:19.325974,'\x16',FLASK API.docx - Word,0:00:00.140133
2025-04-02 17:38:18.960494,2025-04-02 17:38:19.400976,Key.ctrl_l,FLASK API.docx - Word,0:00:00.440482
2025-04-02 17:38:24.905147,2025-04-02 17:38:24.999403,'/',FLASK API.docx - Word,0:00:00.094256
2025-04-02 17:38:25.525105,2025-04-02 17:38:25.609843,'<',FLASK API.docx - Word,0:00:00.084738
2025-04-02 17:38:25.073667,2025-04-02 17:38:25.629844,Key.shift,FLASK API.docx - Word,0:00:00.556177
2025-04-02 17:38:25.810056,2025-04-02 17:38:25.890033,'u',FLASK API.docx - Word,0:00:00.079977
2025-04-02 17:38:25.869746,2025-04-02 17:38:25.999449,'s',FLASK API.docx - Word,0:00:00.129703
2025-04-02 17:38:26.070445,2025-04-02 17:38:26.174488,'e',FLASK API.docx - Word,0:00:00.104043
2025-04-02 17:38:26.254749,2025-04-02 17:38:26.355258,'r',FLASK API.docx - Word,0:00:00.100509
2025-04-02 17:38:26.366256,2025-04-02 17:38:26.485130,'n',FLASK API.docx - Word,0:00:00.118874
2025-04-02 17:38:26.520821,2025-04-02 17:38:26.640207,'a',FLASK API.docx - Word,0:00:00.119386
2025-04-02 17:38:26.661220,2025-04-02 17:38:26.750832,'m',FLASK API.docx - Word,0:00:00.089612
2025-04-02 17:38:26.772065,2025-04-02 17:38:26.856007,'e',FLASK API.docx - Word,0:00:00.083942
2025-04-02 17:38:27.486997,2025-04-02 17:38:27.605641,'>',FLASK API.docx - Word,0:00:00.118644
2025-04-02 17:38:26.985407,2025-04-02 17:38:27.650138,Key.shift,FLASK API.docx - Word,0:00:00.664731
2025-04-02 17:38:27.815995,2025-04-02 17:38:27.910709,'/',FLASK API.docx - Word,0:00:00.094714
2025-04-02 17:38:28.291924,2025-04-02 17:38:28.646517,Key.shift,FLASK API.docx - Word,0:00:00.354593
2025-04-02 17:38:28.822441,2025-04-02 17:38:28.916343,'m',FLASK API.docx - Word,0:00:00.093902
2025-04-02 17:38:28.961537,2025-04-02 17:38:29.072329,'o',FLASK API.docx - Word,0:00:00.110792
2025-04-02 17:38:29.021607,2025-04-02 17:38:29.211876,'d',FLASK API.docx - Word,0:00:00.190269
2025-04-02 17:38:29.151890,2025-04-02 17:38:29.302455,'e',FLASK API.docx - Word,0:00:00.150565
2025-04-02 17:38:29.358571,2025-04-02 17:38:29.457214,'l',FLASK API.docx - Word,0:00:00.098643
2025-04-02 17:38:29.641925,2025-04-02 17:38:29.907468,Key.shift,FLASK API.docx - Word,0:00:00.265543
2025-04-02 17:38:30.001929,2025-04-02 17:38:30.097205,'y',FLASK API.docx - Word,0:00:00.095276
2025-04-02 17:38:30.222528,2025-04-02 17:38:30.338915,'p',FLASK API.docx - Word,0:00:00.116387
2025-04-02 17:38:30.293026,2025-04-02 17:38:30.397489,'e',FLASK API.docx - Word,0:00:00.104463
2025-04-02 17:38:30.577347,2025-04-02 17:38:30.777277,'>',FLASK API.docx - Word,0:00:00.199930
2025-04-02 17:38:30.476402,2025-04-02 17:38:30.842664,Key.shift,FLASK API.docx - Word,0:00:00.366262
2025-04-02 17:38:31.012510,2025-04-02 17:38:31.288502,Key.ctrl_l,FLASK API.docx - Word,0:00:00.275992
2025-04-02 17:38:31.692423,2025-04-02 17:38:31.837154,Key.alt_l,FLASK API.docx - Word,0:00:00.144731
2025-04-02 17:38:31.757500,2025-04-02 17:38:31.887808,Key.tab,FLASK API.docx - Word,0:00:00.130308
2025-04-02 17:38:32.583120,2025-04-02 17:38:32.683340,Key.alt_l,127.0.0.1:5000/api/keystroke/upload/fixed-text/Fazil - My Workspace,0:00:00.100220
2025-04-02 17:38:32.607542,2025-04-02 17:38:32.738444,Key.tab,127.0.0.1:5000/api/keystroke/upload/fixed-text/Fazil - My Workspace,0:00:00.130902
2025-04-02 17:38:33.158393,2025-04-02 17:38:33.275953,Key.alt_l,FLASK API.docx - Word,0:00:00.117560
2025-04-02 17:38:33.188470,2025-04-02 17:38:33.329246,Key.tab,FLASK API.docx - Word,0:00:00.140776
2025-04-02 17:38:40.132520,2025-04-02 17:38:40.298014,Key.alt_l,127.0.0.1:5000/api/keystroke/upload/fixed-text/Fazil - My Workspace,0:00:00.165494
2025-04-02 17:38:40.212468,2025-04-02 17:38:40.352820,Key.tab,127.0.0.1:5000/api/keystroke/upload/fixed-text/Fazil - My Workspace,0:00:00.140352
2025-04-02 17:38:56.046410,2025-04-02 17:38:56.166455,Key.tab,127.0.0.1:5000/api/keystroke/upload/fixed-text/Fazil - My Workspace,0:00:00.120045
2025-04-02 17:38:57.206274,2025-04-02 17:38:57.348123,Key.tab,Task Switching,0:00:00.141849
2025-04-02 17:38:55.946822,2025-04-02 17:38:57.496487,Key.alt_l,127.0.0.1:5000/api/keystroke/upload/fixed-text/Fazil - My Workspace,0:00:01.549665
2025-04-02 17:40:04.213687,2025-04-02 17:40:04.426452,Key.ctrl_l,app.py - WebApp - Cursor [Administrator],0:00:00.212765
2025-04-02 17:40:06.834750,2025-04-02 17:40:07.040244,Key.ctrl_l,Dashboard,0:00:00.205494
2025-04-02 17:40:32.033720,2025-04-02 17:40:32.178958,'\x06',app.py - WebApp - Cursor [Administrator],0:00:00.145238
2025-04-02 17:40:31.558422,2025-04-02 17:40:32.233061,Key.ctrl_l,app.py - WebApp - Cursor [Administrator],0:00:00.674639
2025-04-02 17:40:33.284566,2025-04-02 17:40:33.355358,'r',app.py - WebApp - Cursor [Administrator],0:00:00.070792
2025-04-02 17:40:33.523708,2025-04-02 17:40:33.619137,'u',app.py - WebApp - Cursor [Administrator],0:00:00.095429
2025-04-02 17:40:33.909544,2025-04-02 17:40:34.015003,'n',app.py - WebApp - Cursor [Administrator],0:00:00.105459
2025-04-02 17:40:34.073800,2025-04-02 17:40:34.192057,'n',app.py - WebApp - Cursor [Administrator],0:00:00.118257
2025-04-02 17:40:34.309314,2025-04-02 17:40:34.449538,'i',app.py - WebApp - Cursor [Administrator],0:00:00.140224
2025-04-02 17:40:34.515477,2025-04-02 17:40:34.614332,'n',app.py - WebApp - Cursor [Administrator],0:00:00.098855
2025-04-02 17:40:35.170058,2025-04-02 17:40:35.300167,Key.backspace,app.py - WebApp - Cursor [Administrator],0:00:00.130109
2025-04-02 17:40:35.405960,2025-04-02 17:40:35.530310,Key.backspace,app.py - WebApp - Cursor [Administrator],0:00:00.124350
2025-04-02 17:40:35.690444,2025-04-02 17:40:35.795895,Key.backspace,app.py - WebApp - Cursor [Administrator],0:00:00.105451
2025-04-02 17:41:11.617942,2025-04-02 17:41:11.672823,Key.enter,app.py - WebApp - Cursor [Administrator],0:00:00.054881
2025-04-02 17:38:31.172888,2025-04-02 17:41:12.415058,'\x13',FLASK API.docx - Word,0:02:41.242170
2025-04-02 17:41:12.098527,2025-04-02 17:41:12.439976,Key.ctrl_l,● app.py - WebApp - Cursor [Administrator],0:00:00.341449
