Timestamp_Press,Timestamp_Release,Key Stroke,Application,Hold Time
2024-11-23 00:00:26.752886,2024-11-23 00:00:26.863162,'t',VMware Horizon - Brave,0:00:00.110276
2024-11-23 00:00:27.772252,2024-11-23 00:00:27.866046,'(',VMware Horizon - Brave,0:00:00.093794
2024-11-23 00:00:27.983370,2024-11-23 00:00:28.055241,')',VMware Horizon - Brave,0:00:00.071871
2024-11-23 00:00:27.312627,2024-11-23 00:00:28.123615,Key.shift_r,VMware Horizon - Brave,0:00:00.810988
2024-11-23 00:00:28.284385,2024-11-23 00:00:28.428113,Key.left,VMware Horizon - Brave,0:00:00.143728
2024-11-23 00:00:30.911613,2024-11-23 00:00:31.023492,Key.left,VMware Horizon - Brave,0:00:00.111879
2024-11-23 00:00:31.066385,2024-11-23 00:00:31.189566,Key.left,VMware Horizon - Brave,0:00:00.123181
2024-11-23 00:00:31.246127,2024-11-23 00:00:31.330732,Key.left,VMware Horizon - Brave,0:00:00.084605
2024-11-23 00:00:31.398345,2024-11-23 00:00:31.497238,Key.left,VMware Horizon - Brave,0:00:00.098893
2024-11-23 00:00:31.630421,2024-11-23 00:00:31.684834,Key.left,VMware Horizon - Brave,0:00:00.054413
2024-11-23 00:00:32.319460,2024-11-23 00:00:32.395376,Key.backspace,VMware Horizon - Brave,0:00:00.075916
2024-11-23 00:00:32.662062,2024-11-23 00:00:32.746058,'p',VMware Horizon - Brave,0:00:00.083996
2024-11-23 00:00:33.098415,2024-11-23 00:00:33.219260,Key.right,VMware Horizon - Brave,0:00:00.120845
2024-11-23 00:00:33.315581,2024-11-23 00:00:33.406759,Key.right,VMware Horizon - Brave,0:00:00.091178
2024-11-23 00:00:33.491981,2024-11-23 00:00:33.594254,Key.right,VMware Horizon - Brave,0:00:00.102273
2024-11-23 00:00:33.686215,2024-11-23 00:00:33.773697,Key.right,VMware Horizon - Brave,0:00:00.087482
2024-11-23 00:00:33.990795,2024-11-23 00:00:34.105310,Key.right,VMware Horizon - Brave,0:00:00.114515
2024-11-23 00:00:36.010847,2024-11-23 00:00:36.144282,Key.caps_lock,VMware Horizon - Brave,0:00:00.133435
2024-11-23 00:00:37.025722,2024-11-23 00:00:37.104722,"'""'",VMware Horizon - Brave,0:00:00.079000
2024-11-23 00:00:37.170093,2024-11-23 00:00:37.260660,"'""'",VMware Horizon - Brave,0:00:00.090567
2024-11-23 00:00:36.853341,2024-11-23 00:00:37.277700,Key.shift_r,VMware Horizon - Brave,0:00:00.424359
2024-11-23 00:00:37.476046,2024-11-23 00:00:37.582096,Key.left,VMware Horizon - Brave,0:00:00.106050
2024-11-23 00:00:39.249624,2024-11-23 00:00:39.334425,'t',VMware Horizon - Brave,0:00:00.084801
2024-11-23 00:00:39.437545,2024-11-23 00:00:39.555944,Key.caps_lock,VMware Horizon - Brave,0:00:00.118399
2024-11-23 00:00:39.730064,2024-11-23 00:00:39.860667,'o',VMware Horizon - Brave,0:00:00.130603
2024-11-23 00:00:40.086756,2024-11-23 00:00:40.200177,'t',VMware Horizon - Brave,0:00:00.113421
2024-11-23 00:00:40.424018,2024-11-23 00:00:40.519375,'a',VMware Horizon - Brave,0:00:00.095357
2024-11-23 00:00:40.666257,2024-11-23 00:00:40.764069,'l',VMware Horizon - Brave,0:00:00.097812
2024-11-23 00:00:40.961054,2024-11-23 00:00:41.057341,Key.space,VMware Horizon - Brave,0:00:00.096287
2024-11-23 00:00:41.111222,2024-11-23 00:00:41.192763,Key.caps_lock,VMware Horizon - Brave,0:00:00.081541
2024-11-23 00:00:41.293405,2024-11-23 00:00:41.444254,'a',VMware Horizon - Brave,0:00:00.150849
2024-11-23 00:00:41.446380,2024-11-23 00:00:41.523848,Key.caps_lock,VMware Horizon - Brave,0:00:00.077468
2024-11-23 00:00:41.657447,2024-11-23 00:00:41.728901,'t',VMware Horizon - Brave,0:00:00.071454
2024-11-23 00:00:41.802315,2024-11-23 00:00:41.881833,'t',VMware Horizon - Brave,0:00:00.079518
2024-11-23 00:00:41.962918,2024-11-23 00:00:42.064630,'e',VMware Horizon - Brave,0:00:00.101712
2024-11-23 00:00:42.228184,2024-11-23 00:00:42.435019,'m',VMware Horizon - Brave,0:00:00.206835
2024-11-23 00:00:42.408904,2024-11-23 00:00:42.547577,'p',VMware Horizon - Brave,0:00:00.138673
2024-11-23 00:00:42.740039,2024-11-23 00:00:42.827703,'t',VMware Horizon - Brave,0:00:00.087664
2024-11-23 00:00:42.873988,2024-11-23 00:00:42.979699,'s',VMware Horizon - Brave,0:00:00.105711
2024-11-23 00:00:43.537856,2024-11-23 00:00:43.979267,Key.shift_r,VMware Horizon - Brave,0:00:00.441411
2024-11-23 00:01:42.311135,2024-11-23 00:01:42.494288,'h',Search,0:00:00.183153
2024-11-23 00:01:42.401302,2024-11-23 00:01:42.580031,'o',Search,0:00:00.178729
2024-11-23 00:01:43.300698,2024-11-23 00:01:43.399385,'t',Search,0:00:00.098687
2024-11-23 00:01:43.599697,2024-11-23 00:01:43.680786,'s',Search,0:00:00.081089
2024-11-23 00:33:12.138438,2024-11-23 00:33:12.245168,Key.caps_lock,VMware Horizon - Brave,0:00:00.106730
2024-11-23 00:33:12.507458,2024-11-23 00:33:12.642898,'d',VMware Horizon - Brave,0:00:00.135440
2024-11-23 00:33:12.674018,2024-11-23 00:33:12.788839,'a',VMware Horizon - Brave,0:00:00.114821
2024-11-23 00:33:12.793988,2024-11-23 00:33:12.906560,'c',VMware Horizon - Brave,0:00:00.112572
2024-11-23 00:33:12.958069,2024-11-23 00:33:13.051284,'s',VMware Horizon - Brave,0:00:00.093215
2024-11-23 00:33:13.197204,2024-11-23 00:33:13.331787,Key.caps_lock,VMware Horizon - Brave,0:00:00.134583
2024-11-23 00:33:14.030545,2024-11-23 00:33:14.142130,'@',VMware Horizon - Brave,0:00:00.111585
2024-11-23 00:33:13.872860,2024-11-23 00:33:14.289193,Key.shift_r,VMware Horizon - Brave,0:00:00.416333
2024-11-23 00:33:14.552376,2024-11-23 00:33:14.632148,'4',VMware Horizon - Brave,0:00:00.079772
2024-11-23 00:33:14.866996,2024-11-23 00:33:15.023129,'1',VMware Horizon - Brave,0:00:00.156133
2024-11-23 00:33:15.026191,2024-11-23 00:33:15.156918,'0',VMware Horizon - Brave,0:00:00.130727
2024-11-23 00:33:16.077188,2024-11-23 00:33:16.202393,'3',VMware Horizon - Brave,0:00:00.125205
2024-11-23 00:33:16.739868,2024-11-23 00:33:16.817685,'p',VMware Horizon - Brave,0:00:00.077817
2024-11-23 00:33:16.939217,2024-11-23 00:33:17.060675,'a',VMware Horizon - Brave,0:00:00.121458
2024-11-23 00:33:17.168791,2024-11-23 00:33:17.250969,'s',VMware Horizon - Brave,0:00:00.082178
2024-11-23 00:33:17.333129,2024-11-23 00:33:17.427311,'s',VMware Horizon - Brave,0:00:00.094182
2024-11-23 00:33:17.504560,2024-11-23 00:33:17.595183,Key.enter,VMware Horizon - Brave,0:00:00.090623
2024-11-23 00:33:20.076615,2024-11-23 00:33:20.172101,Key.caps_lock,VMware Horizon - Brave,0:00:00.095486
2024-11-23 00:33:20.472476,2024-11-23 00:33:20.609631,'d',VMware Horizon - Brave,0:00:00.137155
2024-11-23 00:33:20.645134,2024-11-23 00:33:20.754972,'a',VMware Horizon - Brave,0:00:00.109838
2024-11-23 00:33:20.941643,2024-11-23 00:33:21.087536,'c',VMware Horizon - Brave,0:00:00.145893
2024-11-23 00:33:21.143692,2024-11-23 00:33:21.221045,'s',VMware Horizon - Brave,0:00:00.077353
2024-11-23 00:33:21.386354,2024-11-23 00:33:21.514874,Key.caps_lock,VMware Horizon - Brave,0:00:00.128520
2024-11-23 00:33:21.951948,2024-11-23 00:33:22.111953,'@',VMware Horizon - Brave,0:00:00.160005
2024-11-23 00:33:21.687744,2024-11-23 00:33:22.174418,Key.shift_r,VMware Horizon - Brave,0:00:00.486674
2024-11-23 00:33:23.011033,2024-11-23 00:33:23.115251,'4',VMware Horizon - Brave,0:00:00.104218
2024-11-23 00:33:23.324900,2024-11-23 00:33:23.448898,'1',VMware Horizon - Brave,0:00:00.123998
2024-11-23 00:33:23.479727,2024-11-23 00:33:23.634035,'0',VMware Horizon - Brave,0:00:00.154308
2024-11-23 00:33:23.725305,2024-11-23 00:33:23.848762,'2',VMware Horizon - Brave,0:00:00.123457
2024-11-23 00:33:24.296735,2024-11-23 00:33:24.420278,'p',VMware Horizon - Brave,0:00:00.123543
2024-11-23 00:33:24.473073,2024-11-23 00:33:24.583156,'a',VMware Horizon - Brave,0:00:00.110083
2024-11-23 00:33:24.715257,2024-11-23 00:33:24.801569,'s',VMware Horizon - Brave,0:00:00.086312
2024-11-23 00:33:24.860844,2024-11-23 00:33:24.963235,'s',VMware Horizon - Brave,0:00:00.102391
2024-11-23 00:33:25.045576,2024-11-23 00:33:25.126179,Key.enter,VMware Horizon - Brave,0:00:00.080603
2024-11-23 00:33:52.263861,2024-11-23 00:33:52.378496,Key.space,VMware Horizon - Brave,0:00:00.114635
2024-11-23 00:33:53.066398,2024-11-23 00:33:53.243035,Key.right,VMware Horizon - Brave,0:00:00.176637
2024-11-23 00:33:54.125601,2024-11-23 00:33:54.242427,"','",VMware Horizon - Brave,0:00:00.116826
2024-11-23 00:33:54.571249,2024-11-23 00:33:54.671320,'c',VMware Horizon - Brave,0:00:00.100071
2024-11-23 00:33:54.735596,2024-11-23 00:33:54.901769,'o',VMware Horizon - Brave,0:00:00.166173
2024-11-23 00:33:54.983668,2024-11-23 00:33:55.121892,'u',VMware Horizon - Brave,0:00:00.138224
2024-11-23 00:33:55.271018,2024-11-23 00:33:55.412424,'n',VMware Horizon - Brave,0:00:00.141406
2024-11-23 00:33:55.468177,2024-11-23 00:33:55.570371,'t',VMware Horizon - Brave,0:00:00.102194
2024-11-22 23:49:56.399392,2024-11-23 00:33:57.714033,'\x13',VMware Horizon - Brave,0:44:01.314641
2024-11-23 00:33:57.378090,2024-11-23 00:33:57.732208,Key.ctrl_l,VMware Horizon - Brave,0:00:00.354118
2024-11-23 00:33:57.994886,2024-11-23 00:33:58.125882,Key.ctrl_l,VMware Horizon - Brave,0:00:00.130996
2024-11-23 00:33:58.792813,2024-11-23 00:33:58.958936,Key.up,VMware Horizon - Brave,0:00:00.166123
2024-11-23 00:34:01.533443,2024-11-23 00:34:01.679817,Key.up,VMware Horizon - Brave,0:00:00.146374
2024-11-23 00:34:03.149052,2024-11-23 00:34:03.304618,Key.up,VMware Horizon - Brave,0:00:00.155566
2024-11-23 00:34:03.502860,2024-11-23 00:34:03.631518,Key.enter,VMware Horizon - Brave,0:00:00.128658
2024-11-23 00:34:13.277759,2024-11-23 00:34:13.447690,Key.up,VMware Horizon - Brave,0:00:00.169931
2024-11-23 00:34:14.654304,2024-11-23 00:34:14.809969,Key.up,VMware Horizon - Brave,0:00:00.155665
2024-11-23 00:34:15.377507,2024-11-23 00:34:15.513120,Key.enter,VMware Horizon - Brave,0:00:00.135613
2024-11-23 00:34:16.206409,2024-11-23 00:34:17.626942,Key.down,VMware Horizon - Brave,0:00:01.420533
2024-11-23 00:34:18.090262,2024-11-23 00:34:18.118826,Key.down,VMware Horizon - Brave,0:00:00.028564
2024-11-23 00:34:18.357052,2024-11-23 00:34:18.497609,Key.down,VMware Horizon - Brave,0:00:00.140557
2024-11-23 00:34:18.605318,2024-11-23 00:34:18.702240,Key.down,VMware Horizon - Brave,0:00:00.096922
2024-11-23 00:34:19.364431,2024-11-23 00:34:19.517896,Key.up,VMware Horizon - Brave,0:00:00.153465
2024-11-23 00:34:19.710149,2024-11-23 00:34:19.863868,Key.right,VMware Horizon - Brave,0:00:00.153719
2024-11-23 00:34:19.959494,2024-11-23 00:34:20.020723,Key.right,VMware Horizon - Brave,0:00:00.061229
2024-11-23 00:34:20.127000,2024-11-23 00:34:20.230123,Key.right,VMware Horizon - Brave,0:00:00.103123
2024-11-23 00:34:20.289681,2024-11-23 00:34:20.390207,Key.right,VMware Horizon - Brave,0:00:00.100526
2024-11-23 00:34:20.481554,2024-11-23 00:34:20.601470,Key.right,VMware Horizon - Brave,0:00:00.119916
2024-11-23 00:34:20.682551,2024-11-23 00:34:20.776194,Key.right,VMware Horizon - Brave,0:00:00.093643
2024-11-23 00:34:20.885677,2024-11-23 00:34:20.973922,Key.right,VMware Horizon - Brave,0:00:00.088245
2024-11-23 00:34:21.075087,2024-11-23 00:34:21.181536,Key.right,VMware Horizon - Brave,0:00:00.106449
2024-11-23 00:34:21.430946,2024-11-23 00:34:21.559673,Key.right,VMware Horizon - Brave,0:00:00.128727
2024-11-23 00:34:21.883950,2024-11-23 00:34:21.998025,Key.right,VMware Horizon - Brave,0:00:00.114075
2024-11-23 00:34:22.371360,2024-11-23 00:34:22.981580,Key.shift_r,VMware Horizon - Brave,0:00:00.610220
2024-11-23 00:34:23.736456,2024-11-23 00:34:24.099194,Key.ctrl_l,VMware Horizon - Brave,0:00:00.362738
2024-11-23 00:34:24.461361,2024-11-23 00:34:24.795107,Key.ctrl_l,VMware Horizon - Brave,0:00:00.333746
2024-11-23 00:34:25.168617,2024-11-23 00:34:25.331887,Key.up,VMware Horizon - Brave,0:00:00.163270
2024-11-23 00:34:26.170572,2024-11-23 00:34:26.288785,Key.up,VMware Horizon - Brave,0:00:00.118213
2024-11-23 00:34:26.599996,2024-11-23 00:34:26.734530,Key.enter,VMware Horizon - Brave,0:00:00.134534
2024-11-23 00:34:29.577773,2024-11-23 00:34:29.691664,Key.enter,VMware Horizon - Brave,0:00:00.113891
2024-11-23 00:34:31.529966,2024-11-23 00:34:31.892553,Key.ctrl_l,VMware Horizon - Brave,0:00:00.362587
2024-11-23 00:34:32.827808,2024-11-23 00:34:32.976108,Key.up,VMware Horizon - Brave,0:00:00.148300
2024-11-23 00:34:33.134852,2024-11-23 00:34:33.242618,Key.up,VMware Horizon - Brave,0:00:00.107766
2024-11-23 00:34:33.793308,2024-11-23 00:34:33.907053,Key.enter,VMware Horizon - Brave,0:00:00.113745
2024-11-23 00:34:37.518628,2024-11-23 00:34:37.660689,'1',VMware Horizon - Brave,0:00:00.142061
2024-11-23 00:34:38.247870,2024-11-23 00:34:38.360044,'0',VMware Horizon - Brave,0:00:00.112174
2024-11-23 00:34:39.050795,2024-11-23 00:34:39.170404,'.',VMware Horizon - Brave,0:00:00.119609
2024-11-23 00:34:39.280489,2024-11-23 00:34:39.455409,'1',VMware Horizon - Brave,0:00:00.174920
2024-11-23 00:34:39.703095,2024-11-23 00:34:39.840483,'0',VMware Horizon - Brave,0:00:00.137388
2024-11-23 00:34:39.954666,2024-11-23 00:34:40.065829,'2',VMware Horizon - Brave,0:00:00.111163
2024-11-23 00:34:40.302007,2024-11-23 00:34:40.457289,'.',VMware Horizon - Brave,0:00:00.155282
2024-11-23 00:34:43.544479,2024-11-23 00:34:43.650094,'1',VMware Horizon - Brave,0:00:00.105615
2024-11-23 00:34:44.074572,2024-11-23 00:34:44.210171,'0',VMware Horizon - Brave,0:00:00.135599
2024-11-23 00:34:44.592441,2024-11-23 00:34:44.732881,'.',VMware Horizon - Brave,0:00:00.140440
2024-11-23 00:34:45.270572,2024-11-23 00:34:45.389884,'7',VMware Horizon - Brave,0:00:00.119312
2024-11-23 00:34:45.632272,2024-11-23 00:34:45.761509,'2',VMware Horizon - Brave,0:00:00.129237
2024-11-23 00:34:46.236904,2024-11-23 00:34:46.384566,Key.enter,VMware Horizon - Brave,0:00:00.147662
2024-11-23 00:34:48.136425,2024-11-23 00:34:48.250381,'3',VMware Horizon - Brave,0:00:00.113956
2024-11-23 00:34:48.418414,2024-11-23 00:34:48.553820,Key.enter,VMware Horizon - Brave,0:00:00.135406
2024-11-23 00:34:53.161489,2024-11-23 00:34:53.269594,'5',VMware Horizon - Brave,0:00:00.108105
2024-11-23 00:34:53.388981,2024-11-23 00:34:53.499469,'6',VMware Horizon - Brave,0:00:00.110488
2024-11-23 00:34:53.515227,2024-11-23 00:34:53.645348,Key.enter,VMware Horizon - Brave,0:00:00.130121
2024-11-23 00:35:10.194436,2024-11-23 00:35:10.307112,'3',VMware Horizon - Brave,0:00:00.112676
2024-11-23 00:35:11.423789,2024-11-23 00:35:11.572762,Key.enter,VMware Horizon - Brave,0:00:00.148973
2024-11-23 00:35:12.593379,2024-11-23 00:35:12.719342,'3',VMware Horizon - Brave,0:00:00.125963
2024-11-23 00:35:12.843722,2024-11-23 00:35:12.955711,'4',VMware Horizon - Brave,0:00:00.111989
2024-11-23 00:35:13.039548,2024-11-23 00:35:13.192866,Key.enter,VMware Horizon - Brave,0:00:00.153318
2024-11-23 00:35:13.831647,2024-11-23 00:35:13.985428,'2',VMware Horizon - Brave,0:00:00.153781
2024-11-23 00:35:14.668251,2024-11-23 00:35:14.770349,'6',VMware Horizon - Brave,0:00:00.102098
2024-11-23 00:35:14.877523,2024-11-23 00:35:15.045354,Key.enter,VMware Horizon - Brave,0:00:00.167831
2024-11-22 23:53:39.922016,2024-11-23 00:35:18.618420,'\x18',VMware Horizon - Brave,0:41:38.696404
2024-11-23 00:35:17.677341,2024-11-23 00:35:19.092145,Key.ctrl_l,VMware Horizon - Brave,0:00:01.414804
2024-11-23 00:35:20.184120,2024-11-23 00:35:20.347579,'\x03',VMware Horizon - Brave,0:00:00.163459
2024-11-23 00:35:19.637306,2024-11-23 00:35:20.448604,Key.ctrl_l,VMware Horizon - Brave,0:00:00.811298
2024-11-23 00:35:21.672822,2024-11-23 00:35:21.755948,Key.up,VMware Horizon - Brave,0:00:00.083126
2024-11-23 00:35:23.186695,2024-11-23 00:35:23.321058,Key.down,VMware Horizon - Brave,0:00:00.134363
2024-11-23 00:35:26.194663,2024-11-23 00:35:26.330435,'\x03',VMware Horizon - Brave,0:00:00.135772
2024-11-23 00:35:25.680259,2024-11-23 00:35:26.366890,Key.ctrl_l,VMware Horizon - Brave,0:00:00.686631
2024-11-23 00:35:30.895721,2024-11-23 00:35:31.470553,Key.ctrl_l,VMware Horizon - Brave,0:00:00.574832
2024-11-23 00:35:33.346744,2024-11-23 00:35:33.807061,Key.ctrl_l,VMware Horizon - Brave,0:00:00.460317
2024-11-23 00:35:38.066251,2024-11-23 00:35:38.209681,Key.enter,VMware Horizon - Brave,0:00:00.143430
2024-11-23 00:35:39.222277,2024-11-23 00:35:39.415651,Key.up,VMware Horizon - Brave,0:00:00.193374
2024-11-23 00:35:39.513263,2024-11-23 00:35:39.615601,Key.left,VMware Horizon - Brave,0:00:00.102338
2024-11-23 00:35:39.621586,2024-11-23 00:35:39.719807,Key.up,VMware Horizon - Brave,0:00:00.098221
2024-11-23 00:35:39.627351,2024-11-23 00:35:39.852414,Key.down,VMware Horizon - Brave,0:00:00.225063
2024-11-23 00:35:40.105275,2024-11-23 00:35:40.129909,Key.up,VMware Horizon - Brave,0:00:00.024634
2024-11-23 00:35:40.110845,2024-11-23 00:35:40.310816,Key.down,VMware Horizon - Brave,0:00:00.199971
2024-11-23 00:35:40.335740,2024-11-23 00:35:40.453062,Key.left,VMware Horizon - Brave,0:00:00.117322
2024-11-23 00:35:40.273342,2024-11-23 00:35:40.686467,Key.right,VMware Horizon - Brave,0:00:00.413125
2024-11-23 00:35:40.395356,2024-11-23 00:35:40.705804,Key.up,VMware Horizon - Brave,0:00:00.310448
2024-11-23 00:35:40.594531,2024-11-23 00:35:40.812436,Key.left,VMware Horizon - Brave,0:00:00.217905
2024-11-23 00:35:40.837681,2024-11-23 00:35:40.852027,Key.left,VMware Horizon - Brave,0:00:00.014346
2024-11-23 00:35:40.783854,2024-11-23 00:35:40.995680,'s',VMware Horizon - Brave,0:00:00.211826
2024-11-23 00:35:42.169468,2024-11-23 00:35:42.330067,'\x18',VMware Horizon - Brave,0:00:00.160599
2024-11-23 00:35:31.308583,2024-11-23 00:35:42.922003,'\x03',VMware Horizon - Brave,0:00:11.613420
2024-11-23 00:35:43.040658,2024-11-23 00:35:43.174260,'\x03',VMware Horizon - Brave,0:00:00.133602
2024-11-23 00:35:43.269706,2024-11-23 00:35:43.393240,'\x03',VMware Horizon - Brave,0:00:00.123534
2024-11-23 00:35:41.601233,2024-11-23 00:35:43.417525,Key.ctrl_l,VMware Horizon - Brave,0:00:01.816292
2024-11-23 00:35:44.275646,2024-11-23 00:35:44.376155,'m',VMware Horizon - Brave,0:00:00.100509
2024-11-23 00:35:44.256179,2024-11-23 00:35:44.463458,'n',VMware Horizon - Brave,0:00:00.207279
2024-11-23 00:35:44.217751,2024-11-23 00:35:44.479895,'s',VMware Horizon - Brave,0:00:00.262144
2024-11-23 00:35:44.197196,2024-11-23 00:35:44.500473,'a',VMware Horizon - Brave,0:00:00.303277
2024-11-23 00:35:44.507110,2024-11-23 00:35:44.672119,'n',VMware Horizon - Brave,0:00:00.165009
2024-11-23 00:35:51.083053,2024-11-23 00:35:51.226906,Key.enter,VMware Horizon - Brave,0:00:00.143853
2024-11-23 00:35:51.323392,2024-11-23 00:35:51.449831,Key.enter,VMware Horizon - Brave,0:00:00.126439
2024-11-23 00:35:51.530866,2024-11-23 00:35:51.643890,Key.enter,VMware Horizon - Brave,0:00:00.113024
2024-11-23 00:35:51.737056,2024-11-23 00:35:51.867276,Key.enter,VMware Horizon - Brave,0:00:00.130220
2024-11-23 00:35:51.872675,2024-11-23 00:35:52.068196,'s',VMware Horizon - Brave,0:00:00.195521
2024-11-23 00:35:52.016950,2024-11-23 00:35:52.250595,'a',VMware Horizon - Brave,0:00:00.233645
2024-11-23 00:35:52.227394,2024-11-23 00:35:52.349558,'s',VMware Horizon - Brave,0:00:00.122164
2024-11-23 00:35:53.239565,2024-11-23 00:35:53.369406,'\x03',VMware Horizon - Brave,0:00:00.129841
2024-11-23 00:35:53.444307,2024-11-23 00:35:53.606268,'\x03',VMware Horizon - Brave,0:00:00.161961
2024-11-23 00:35:53.705955,2024-11-23 00:35:53.823706,'\x03',VMware Horizon - Brave,0:00:00.117751
2024-11-23 00:35:53.919465,2024-11-23 00:35:54.022242,'\x03',VMware Horizon - Brave,0:00:00.102777
2024-11-23 00:35:54.088911,2024-11-23 00:35:54.225374,'\x03',VMware Horizon - Brave,0:00:00.136463
2024-11-23 00:35:52.836106,2024-11-23 00:35:54.272230,Key.ctrl_l,VMware Horizon - Brave,0:00:01.436124
2024-11-23 00:35:59.098689,2024-11-23 00:35:59.293844,'\x18',VMware Horizon - Brave,0:00:00.195155
2024-11-23 00:35:58.814823,2024-11-23 00:35:59.314413,Key.ctrl_l,VMware Horizon - Brave,0:00:00.499590
2024-11-23 00:36:00.603166,2024-11-23 00:36:00.782672,'\x18',VMware Horizon - Brave,0:00:00.179506
