Timestamp_Press,Timestamp_Release,Key Stroke,Application,Hold Time
2025-04-02 05:28:19.963446,2025-04-02 05:28:20.098771,'/',Document1 - Word,0:00:00.135325
2025-04-02 05:28:20.244578,2025-04-02 05:28:20.334269,'c',Document1 - Word,0:00:00.089691
2025-04-02 05:28:20.584476,2025-04-02 05:28:20.704891,'o',Document1 - Word,0:00:00.120415
2025-04-02 05:28:20.811152,2025-04-02 05:28:20.874913,'l',Document1 - Word,0:00:00.063761
2025-04-02 05:28:20.964746,2025-04-02 05:28:21.066243,'l',Document1 - Word,0:00:00.101497
2025-04-02 05:28:21.025713,2025-04-02 05:28:21.114776,'e',Document1 - Word,0:00:00.089063
2025-04-02 05:28:21.225025,2025-04-02 05:28:21.360417,'c',Document1 - Word,0:00:00.135392
2025-04-02 05:28:21.504885,2025-04-02 05:28:21.630070,'t',Document1 - Word,0:00:00.125185
2025-04-02 05:28:21.605100,2025-04-02 05:28:21.695508,'i',Document1 - Word,0:00:00.090408
2025-04-02 05:28:21.776532,2025-04-02 05:28:21.860912,'o',Document1 - Word,0:00:00.084380
2025-04-02 05:28:21.896728,2025-04-02 05:28:22.011857,'n',Document1 - Word,0:00:00.115129
2025-04-02 05:28:22.246058,2025-04-02 05:28:22.371539,'/',Document1 - Word,0:00:00.125481
2025-04-02 05:28:22.442267,2025-04-02 05:28:22.551881,'s',Document1 - Word,0:00:00.109614
2025-04-02 05:28:22.692205,2025-04-02 05:28:22.821074,'t',Document1 - Word,0:00:00.128869
2025-04-02 05:28:22.872156,2025-04-02 05:28:22.992874,'o',Document1 - Word,0:00:00.120718
2025-04-02 05:28:23.102103,2025-04-02 05:28:23.222354,'p',Document1 - Word,0:00:00.120251
2025-04-02 05:28:23.457650,2025-04-02 05:28:23.588096,Key.enter,Document1 - Word,0:00:00.130446
2025-04-02 05:28:23.647773,2025-04-02 05:28:23.752953,Key.tab,Document1 - Word,0:00:00.105180
2025-04-02 05:28:27.042617,2025-04-02 05:28:27.192788,'\x01',127.0.0.1:8000/api/1 - My Workspace,0:00:00.150171
2025-04-02 05:28:04.181860,2025-04-02 05:28:27.557026,'\x16',Document1 - Word,0:00:23.375166
2025-04-02 05:28:26.946629,2025-04-02 05:28:29.679660,Key.ctrl_l,127.0.0.1:8000/api/1 - My Workspace,0:00:02.733031
2025-04-02 05:28:30.110013,2025-04-02 05:28:30.250225,Key.right,127.0.0.1:8000/api/1 - My Workspace,0:00:00.140212
2025-04-02 05:28:30.470222,2025-04-02 05:28:30.585065,Key.backspace,127.0.0.1:8000/api/1 - My Workspace,0:00:00.114843
2025-04-02 05:28:30.699844,2025-04-02 05:28:30.785305,Key.backspace,127.0.0.1:8000/api/1 - My Workspace,0:00:00.085461
2025-04-02 05:28:30.865497,2025-04-02 05:28:30.970623,Key.backspace,127.0.0.1:8000/api/1 - My Workspace,0:00:00.105126
2025-04-02 05:28:31.481278,2025-04-02 05:28:31.631613,'o',127.0.0.1:8000/api/1 - My Workspace,0:00:00.150335
2025-04-02 05:28:31.617340,2025-04-02 05:28:31.711901,'p',127.0.0.1:8000/api/1 - My Workspace,0:00:00.094561
