Timestamp_Press,Timestamp_Release,Key Stroke,Application,Hold Time
2025-04-05 12:44:12.159541,2025-04-05 12:44:12.242803,'u',app.py - WebApp - Cursor [Administrator],0:00:00.083262
2025-04-05 12:44:12.348577,2025-04-05 12:44:12.448419,'l',app.py - WebApp - Cursor [Administrator],0:00:00.099842
2025-04-05 12:45:04.043932,2025-04-05 12:45:04.154002,'\x06',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.110070
2025-04-05 12:45:03.303205,2025-04-05 12:45:04.374492,Key.ctrl_l,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:01.071287
2025-04-05 12:45:04.905401,2025-04-05 12:45:05.044233,'s',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.138832
2025-04-05 12:45:05.256149,2025-04-05 12:45:05.375545,'t',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.119396
2025-04-05 12:45:05.491003,2025-04-05 12:45:05.635949,'a',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.144946
2025-04-05 12:45:05.680860,2025-04-05 12:45:05.830481,'r',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.149621
2025-04-05 12:45:05.931076,2025-04-05 12:45:06.036027,'t',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.104951
2025-04-05 12:45:06.526468,2025-04-05 12:45:07.327413,Key.shift,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.800945
2025-04-05 12:45:07.552942,2025-04-05 12:45:07.687012,'f',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.134070
2025-04-05 12:45:07.853364,2025-04-05 12:45:08.052768,'r',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.199404
2025-04-05 12:45:08.061972,2025-04-05 12:45:08.137681,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.075709
2025-04-05 12:45:08.219243,2025-04-05 12:45:08.327854,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.108611
2025-04-05 12:45:21.237387,2025-04-05 12:45:21.341102,'m',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.103715
2025-04-05 12:45:21.396153,2025-04-05 12:45:21.509984,'o',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.113831
2025-04-05 12:45:21.500993,2025-04-05 12:45:21.655530,'d',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.154537
2025-04-05 12:45:21.675460,2025-04-05 12:45:21.825560,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.150100
2025-04-05 12:45:21.810626,2025-04-05 12:45:21.951165,'l',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.140539
2025-04-05 12:45:22.031323,2025-04-05 12:45:22.161413,'t',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.130090
2025-04-05 12:45:22.517268,2025-04-05 12:45:22.627307,'y',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.110039
2025-04-05 12:45:22.997213,2025-04-05 12:45:23.081485,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.084272
2025-04-05 12:45:23.152754,2025-04-05 12:45:23.223190,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.070436
2025-04-05 12:45:23.622956,2025-04-05 12:45:23.747422,'T',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.124466
2025-04-05 12:45:23.447016,2025-04-05 12:45:23.792675,Key.shift,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.345659
2025-04-05 12:45:23.973253,2025-04-05 12:45:24.048153,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.074900
2025-04-05 12:45:24.678137,2025-04-05 12:45:24.823702,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.145565
2025-04-05 12:45:26.745508,2025-04-05 12:45:26.860173,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.114665
2025-04-05 12:45:27.180286,2025-04-05 12:45:27.281441,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.101155
2025-04-05 12:45:27.516239,2025-04-05 12:45:27.625897,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.109658
2025-04-05 12:45:28.787261,2025-04-05 12:45:28.896998,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.109737
2025-04-05 12:45:29.147610,2025-04-05 12:45:29.253768,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.106158
2025-04-05 12:45:30.143728,2025-04-05 12:45:30.244267,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.100539
2025-04-05 12:45:30.514139,2025-04-05 12:45:30.589088,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.074949
2025-04-05 12:45:31.384683,2025-04-05 12:45:31.485162,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.100479
2025-04-05 12:45:31.984559,2025-04-05 12:45:32.040350,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.055791
2025-04-05 12:45:32.325435,2025-04-05 12:45:32.441074,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.115639
2025-04-05 12:45:32.660373,2025-04-05 12:45:32.781206,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.120833
2025-04-05 12:45:33.036445,2025-04-05 12:45:33.156654,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.120209
2025-04-05 12:45:39.387600,2025-04-05 12:45:39.532673,'k',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.145073
2025-04-05 12:45:39.727457,2025-04-05 12:45:39.862132,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.134675
2025-04-05 12:45:39.942782,2025-04-05 12:45:40.083007,'y',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.140225
2025-04-05 12:45:40.122667,2025-04-05 12:45:40.243384,'s',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.120717
2025-04-05 12:45:40.453082,2025-04-05 12:45:40.618101,'t',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.165019
2025-04-05 12:45:40.628187,2025-04-05 12:45:40.743460,'r',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.115273
2025-04-05 12:45:40.783583,2025-04-05 12:45:40.928511,'o',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.144928
2025-04-05 12:45:40.873838,2025-04-05 12:45:41.013935,'k',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.140097
2025-04-05 12:45:40.972845,2025-04-05 12:45:41.105261,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.132416
2025-04-05 12:45:41.280279,2025-04-05 12:45:41.528236,Key.shift,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.247957
2025-04-05 12:45:42.664139,2025-04-05 12:45:42.789423,'s',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.125284
2025-04-05 12:45:07.222875,2025-04-05 12:45:43.485731,'_',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:36.262856
2025-04-05 12:45:42.929599,2025-04-05 12:45:43.556416,Key.shift,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.626817
2025-04-05 12:45:51.773627,2025-04-05 12:45:51.892647,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.119020
2025-04-05 12:46:01.656896,2025-04-05 12:46:01.741099,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.084203
2025-04-05 12:46:01.916359,2025-04-05 12:46:02.036929,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.120570
2025-04-05 12:46:02.212547,2025-04-05 12:46:02.337636,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.125089
2025-04-05 12:46:02.487865,2025-04-05 12:46:02.602134,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.114269
2025-04-05 12:46:02.742724,2025-04-05 12:46:02.878038,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.135314
2025-04-05 12:46:03.007368,2025-04-05 12:46:03.152713,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.145345
2025-04-05 12:46:13.635921,2025-04-05 12:46:13.741693,'m',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.105772
2025-04-05 12:46:13.851350,2025-04-05 12:46:13.961882,'u',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.110532
2025-04-05 12:46:14.067164,2025-04-05 12:46:14.181836,'l',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.114672
2025-04-05 12:46:14.196954,2025-04-05 12:46:14.303260,'t',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.106306
2025-04-05 12:46:14.328258,2025-04-05 12:46:14.431949,'i',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.103691
2025-04-05 12:46:14.642591,2025-04-05 12:46:14.757301,'-',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.114710
2025-04-05 12:46:15.137955,2025-04-05 12:46:15.239038,'b',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.101083
2025-04-05 12:46:15.335045,2025-04-05 12:46:15.458286,'i',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.123241
2025-04-05 12:46:15.478653,2025-04-05 12:46:15.602913,'n',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.124260
2025-04-05 12:46:15.758967,2025-04-05 12:46:15.868699,'a',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.109732
2025-04-05 12:46:16.024519,2025-04-05 12:46:16.178125,'r',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.153606
2025-04-05 12:46:17.980720,2025-04-05 12:46:18.110479,'y',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.129759
2025-04-05 12:46:18.745696,2025-04-05 12:46:18.860580,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.114884
2025-04-05 12:46:19.366232,2025-04-05 12:46:19.471969,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.105737
2025-04-05 12:46:20.082148,2025-04-05 12:46:20.202256,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.120108
2025-04-05 12:46:20.762337,2025-04-05 12:46:20.862389,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.100052
2025-04-05 12:46:21.073002,2025-04-05 12:46:21.178626,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.105624
2025-04-05 12:46:21.507967,2025-04-05 12:46:21.623234,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.115267
2025-04-05 12:46:22.289761,2025-04-05 12:46:22.403829,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.114068
2025-04-05 12:47:13.006257,2025-04-05 12:47:13.111798,'\x03',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.105541
2025-04-05 12:47:12.751735,2025-04-05 12:47:13.131834,Key.ctrl_l,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.380099
2025-04-05 12:47:14.167679,2025-04-05 12:47:14.293181,'\x16',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.125502
2025-04-05 12:47:14.032913,2025-04-05 12:47:14.313938,Key.ctrl_l,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.281025
2025-04-05 12:47:21.133338,2025-04-05 12:47:21.248658,Key.home,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.115320
2025-04-05 12:47:21.295205,2025-04-05 12:47:21.509074,Key.shift,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.213869
2025-04-05 12:47:21.683836,2025-04-05 12:47:21.799044,'t',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.115208
2025-04-05 12:47:21.807044,2025-04-05 12:47:21.890574,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.083530
2025-04-05 12:47:21.960001,2025-04-05 12:47:22.078768,'w',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.118767
2025-04-05 12:47:22.053912,2025-04-05 12:47:22.149708,'h',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.095796
2025-04-05 12:47:22.189181,2025-04-05 12:47:22.305571,'i',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.116390
2025-04-05 12:47:22.344939,2025-04-05 12:47:22.443890,'c',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.098951
2025-04-05 12:47:22.424885,2025-04-05 12:47:22.544494,'h',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.119609
2025-04-05 12:47:22.564912,2025-04-05 12:47:22.679079,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.114167
2025-04-05 12:47:23.135057,2025-04-05 12:47:23.245585,'i',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.110528
2025-04-05 12:47:23.505581,2025-04-05 12:47:23.600797,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.095216
2025-04-05 12:47:23.721267,2025-04-05 12:47:23.825518,'l',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.104251
2025-04-05 12:47:23.915595,2025-04-05 12:47:24.005721,'i',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.090126
2025-04-05 12:47:24.030422,2025-04-05 12:47:24.161207,'n',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.130785
2025-04-05 12:47:24.172485,2025-04-05 12:47:24.270871,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.098386
2025-04-05 12:47:24.231014,2025-04-05 12:47:24.327118,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.096104
2025-04-05 12:47:24.500941,2025-04-05 12:47:24.592653,'i',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.091712
2025-04-05 12:47:24.626299,2025-04-05 12:47:24.750644,'s',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.124345
2025-04-05 12:47:24.721766,2025-04-05 12:47:24.801022,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.079256
2025-04-05 12:47:24.916165,2025-04-05 12:47:25.031843,'t',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.115678
2025-04-05 12:47:25.039274,2025-04-05 12:47:25.112155,'h',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.072881
2025-04-05 12:47:25.141919,2025-04-05 12:47:25.286610,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.144691
2025-04-05 12:47:25.368080,2025-04-05 12:47:25.462002,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.093922
2025-04-05 12:47:25.782668,2025-04-05 12:47:25.852513,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.069845
2025-04-05 12:47:25.912127,2025-04-05 12:47:25.981857,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.069730
2025-04-05 12:47:26.087934,2025-04-05 12:47:26.181875,'i',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.093941
2025-04-05 12:47:26.208026,2025-04-05 12:47:26.298046,'s',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.090020
2025-04-05 12:47:26.282567,2025-04-05 12:47:26.382961,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.100394
2025-04-05 12:47:26.507400,2025-04-05 12:47:26.622953,'f',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.115553
2025-04-05 12:47:26.562383,2025-04-05 12:47:26.632846,'i',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.070463
2025-04-05 12:47:26.738160,2025-04-05 12:47:26.803246,'l',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.065086
2025-04-05 12:47:26.814256,2025-04-05 12:47:26.903122,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.088866
2025-04-05 12:47:26.953295,2025-04-05 12:47:27.058253,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.104958
2025-04-05 12:47:27.359183,2025-04-05 12:47:27.513352,'c',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.154169
2025-04-05 12:47:27.613790,2025-04-05 12:47:27.764305,'r',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.150515
2025-04-05 12:47:27.704300,2025-04-05 12:47:27.808861,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.104561
2025-04-05 12:47:27.898577,2025-04-05 12:47:28.023802,'a',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.125225
2025-04-05 12:47:28.068954,2025-04-05 12:47:28.204110,'t',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.135156
2025-04-05 12:47:28.216810,2025-04-05 12:47:28.325223,'e',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.108413
2025-04-05 12:47:28.365714,2025-04-05 12:47:28.495145,'d',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.129431
2025-04-05 12:47:28.453944,2025-04-05 12:47:28.588757,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.134813
2025-04-05 12:47:28.569065,2025-04-05 12:47:28.689532,'i',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.120467
2025-04-05 12:47:28.734111,2025-04-05 12:47:28.874957,'n',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.140846
2025-04-05 12:47:28.849801,2025-04-05 12:47:28.969662,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.119861
2025-04-05 12:47:30.275765,2025-04-05 12:47:30.356479,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.080714
2025-04-05 12:47:30.426082,2025-04-05 12:47:30.505956,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.079874
2025-04-05 12:47:30.560378,2025-04-05 12:47:30.600882,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.040504
2025-04-05 12:47:30.971145,2025-04-05 12:47:31.250971,Key.shift,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.279826
2025-04-05 12:47:31.347590,2025-04-05 12:47:31.451916,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.104326
2025-04-05 12:47:31.671990,2025-04-05 12:47:31.756685,"'""'",freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.084695
2025-04-05 12:47:31.506952,2025-04-05 12:47:31.841960,Key.shift,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.335008
2025-04-05 12:47:31.951869,2025-04-05 12:47:32.096546,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.144677
2025-04-05 12:47:32.262479,2025-04-05 12:47:32.328010,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.065531
2025-04-05 12:47:32.393898,2025-04-05 12:47:32.487561,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.093663
2025-04-05 12:47:32.833072,2025-04-05 12:47:32.908456,"'""'",freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.075384
2025-04-05 12:47:32.507257,2025-04-05 12:47:32.923072,Key.shift,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.415815
2025-04-05 12:47:33.057913,2025-04-05 12:47:33.092636,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.034723
2025-04-05 12:47:33.242935,2025-04-05 12:47:33.348416,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.105481
2025-04-05 12:47:33.428782,2025-04-05 12:47:33.518335,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.089553
2025-04-05 12:47:33.682840,2025-04-05 12:47:33.804027,':',freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.121187
2025-04-05 12:47:33.583552,2025-04-05 12:47:33.838690,Key.shift,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.255138
2025-04-05 12:47:33.863708,2025-04-05 12:47:33.979199,Key.space,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.115491
2025-04-05 12:47:34.253633,2025-04-05 12:47:34.359539,Key.enter,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.105906
2025-04-05 12:48:11.572875,2025-04-05 12:48:11.668526,Key.home,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.095651
2025-04-05 12:48:10.778310,2025-04-05 12:48:11.688568,Key.shift_r,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.910258
2025-04-05 12:48:11.842959,2025-04-05 12:48:11.863471,Key.backspace,freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.020512
2025-04-05 12:48:14.286349,2025-04-05 12:48:14.371534,Key.backspace,● freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.085185
2025-04-05 12:48:14.505512,2025-04-05 12:48:14.595489,Key.backspace,● freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.089977
2025-04-05 12:48:14.745574,2025-04-05 12:48:14.856398,Key.backspace,● freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.110824
2025-04-05 12:48:15.055833,2025-04-05 12:48:15.170994,Key.backspace,● freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.115161
2025-04-05 12:48:16.717427,2025-04-05 12:48:16.921978,Key.ctrl_l,● freetext_keystroke_collector.py - WebApp - Cursor [Administrator],0:00:00.204551
2025-04-05 14:54:32.638222,2025-04-05 14:54:32.989167,Key.shift,127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.350945
2025-04-05 14:54:33.439416,2025-04-05 14:54:33.550919,'i',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.111503
2025-04-05 14:54:34.465874,2025-04-05 14:54:34.606919,'h',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.141045
2025-04-05 14:54:34.581402,2025-04-05 14:54:34.696559,'e',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.115157
2025-04-05 14:54:34.741354,2025-04-05 14:54:34.796314,'l',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.054960
2025-04-05 14:54:34.876086,2025-04-05 14:54:34.956688,'l',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.080602
2025-04-05 14:54:35.025694,2025-04-05 14:54:35.150718,'o',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.125024
2025-04-05 14:54:35.831498,2025-04-05 14:54:35.932130,'h',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.100632
2025-04-05 14:54:36.027171,2025-04-05 14:54:36.146972,'o',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.119801
2025-04-05 14:54:36.126935,2025-04-05 14:54:36.237727,'w',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.110792
2025-04-05 14:54:36.352537,2025-04-05 14:54:36.481591,'a',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.129054
2025-04-05 14:54:36.603339,2025-04-05 14:54:36.762930,'r',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.159591
2025-04-05 14:54:36.707337,2025-04-05 14:54:36.842715,'e',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.135378
2025-04-05 14:54:36.987501,2025-04-05 14:54:37.123593,'y',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.136092
2025-04-05 14:54:37.182763,2025-04-05 14:54:37.348251,'o',127.0.0.1:5000/api/keystroke/switch-user/stop - My Workspace,0:00:00.165488
