Timestamp_Press,Timestamp_Release,Key Stroke,Application,Hold Time
2025-03-08 12:48:41.365760,2025-03-08 12:48:41.465378,'x',*IDLE Shell 3.12.0*,0:00:00.099618
2025-03-08 12:48:41.535924,2025-03-08 12:48:41.665652,Key.space,*IDLE Shell 3.12.0*,0:00:00.129728
2025-03-08 12:48:42.511960,2025-03-08 12:48:42.601940,'u',*IDLE Shell 3.12.0*,0:00:00.089980
2025-03-08 12:48:42.702410,2025-03-08 12:48:42.808479,'m',*IDLE Shell 3.12.0*,0:00:00.106069
2025-03-08 12:48:42.901663,2025-03-08 12:48:42.997016,'p',*IDLE Shell 3.12.0*,0:00:00.095353
2025-03-08 12:48:43.191893,2025-03-08 12:48:43.262248,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.070355
2025-03-08 12:48:43.341670,2025-03-08 12:48:43.411625,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.069955
2025-03-08 12:48:43.632185,2025-03-08 12:48:43.727449,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.095264
2025-03-08 12:48:44.112621,2025-03-08 12:48:44.192334,'j',*IDLE Shell 3.12.0*,0:00:00.079713
2025-03-08 12:48:44.292522,2025-03-08 12:48:44.368449,'u',*IDLE Shell 3.12.0*,0:00:00.075927
2025-03-08 12:48:44.478154,2025-03-08 12:48:44.567575,'m',*IDLE Shell 3.12.0*,0:00:00.089421
2025-03-08 12:48:44.638707,2025-03-08 12:48:44.758066,'p',*IDLE Shell 3.12.0*,0:00:00.119359
2025-03-08 12:48:45.028593,2025-03-08 12:48:45.113863,'s',*IDLE Shell 3.12.0*,0:00:00.085270
2025-03-08 12:48:45.159006,2025-03-08 12:48:45.293957,Key.space,*IDLE Shell 3.12.0*,0:00:00.134951
2025-03-08 12:48:45.433803,2025-03-08 12:48:45.528820,'o',*IDLE Shell 3.12.0*,0:00:00.095017
2025-03-08 12:48:45.704322,2025-03-08 12:48:45.824761,'v',*IDLE Shell 3.12.0*,0:00:00.120439
2025-03-08 12:48:45.830870,2025-03-08 12:48:45.898944,'e',*IDLE Shell 3.12.0*,0:00:00.068074
2025-03-08 12:48:45.999685,2025-03-08 12:48:46.104238,'r',*IDLE Shell 3.12.0*,0:00:00.104553
2025-03-08 12:48:46.089617,2025-03-08 12:48:46.204362,Key.space,*IDLE Shell 3.12.0*,0:00:00.114745
2025-03-08 12:48:46.229542,2025-03-08 12:48:46.334563,'t',*IDLE Shell 3.12.0*,0:00:00.105021
2025-03-08 12:48:46.338739,2025-03-08 12:48:46.439867,'h',*IDLE Shell 3.12.0*,0:00:00.101128
2025-03-08 12:48:46.429048,2025-03-08 12:48:46.539649,'e',*IDLE Shell 3.12.0*,0:00:00.110601
2025-03-08 12:48:46.544635,2025-03-08 12:48:46.634575,Key.space,*IDLE Shell 3.12.0*,0:00:00.089940
2025-03-08 12:48:46.755500,2025-03-08 12:48:46.867785,'l',*IDLE Shell 3.12.0*,0:00:00.112285
2025-03-08 12:48:46.835827,2025-03-08 12:48:46.930143,'a',*IDLE Shell 3.12.0*,0:00:00.094316
2025-03-08 12:48:47.410340,2025-03-08 12:48:47.545547,'z',*IDLE Shell 3.12.0*,0:00:00.135207
2025-03-08 12:48:47.604610,2025-03-08 12:48:47.705861,'y',*IDLE Shell 3.12.0*,0:00:00.101251
2025-03-08 12:48:47.750661,2025-03-08 12:48:47.856361,Key.space,*IDLE Shell 3.12.0*,0:00:00.105700
2025-03-08 12:48:48.186107,2025-03-08 12:48:48.250758,'d',*IDLE Shell 3.12.0*,0:00:00.064651
2025-03-08 12:48:48.591242,2025-03-08 12:48:48.701794,'o',*IDLE Shell 3.12.0*,0:00:00.110552
2025-03-08 12:48:48.886890,2025-03-08 12:48:49.021874,'g',*IDLE Shell 3.12.0*,0:00:00.134984
2025-03-08 12:48:49.047046,2025-03-08 12:48:49.196966,'.',*IDLE Shell 3.12.0*,0:00:00.149920
2025-03-08 12:48:49.216771,2025-03-08 12:48:49.347238,Key.space,*IDLE Shell 3.12.0*,0:00:00.130467
2025-03-08 12:48:49.426889,2025-03-08 12:48:49.626930,Key.shift,*IDLE Shell 3.12.0*,0:00:00.200041
2025-03-08 12:48:50.277315,2025-03-08 12:48:50.372844,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.095529
2025-03-08 12:48:50.453191,2025-03-08 12:48:50.527252,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.074061
2025-03-08 12:48:50.783669,2025-03-08 12:48:50.887853,Key.space,*IDLE Shell 3.12.0*,0:00:00.104184
2025-03-08 12:48:49.512709,2025-03-08 12:48:51.183656,'E',*IDLE Shell 3.12.0*,0:00:01.670947
2025-03-08 12:48:50.972943,2025-03-08 12:48:51.193621,Key.shift,*IDLE Shell 3.12.0*,0:00:00.220678
2025-03-08 12:48:51.378722,2025-03-08 12:48:51.483668,'v',*IDLE Shell 3.12.0*,0:00:00.104946
2025-03-08 12:48:51.820303,2025-03-08 12:48:51.989458,'e',*IDLE Shell 3.12.0*,0:00:00.169155
2025-03-08 12:48:51.944343,2025-03-08 12:48:52.064103,'r',*IDLE Shell 3.12.0*,0:00:00.119760
2025-03-08 12:48:52.129141,2025-03-08 12:48:52.244761,'y',*IDLE Shell 3.12.0*,0:00:00.115620
2025-03-08 12:48:52.269648,2025-03-08 12:48:52.359029,Key.space,*IDLE Shell 3.12.0*,0:00:00.089381
2025-03-08 12:48:53.079776,2025-03-08 12:48:53.170207,'2',*IDLE Shell 3.12.0*,0:00:00.090431
2025-03-08 12:48:53.329736,2025-03-08 12:48:53.384461,'7',*IDLE Shell 3.12.0*,0:00:00.054725
2025-03-08 12:48:53.595540,2025-03-08 12:48:53.710583,Key.space,*IDLE Shell 3.12.0*,0:00:00.115043
2025-03-08 12:48:53.765550,2025-03-08 12:48:53.884731,'m',*IDLE Shell 3.12.0*,0:00:00.119181
2025-03-08 12:48:53.920079,2025-03-08 12:48:54.015568,'i',*IDLE Shell 3.12.0*,0:00:00.095489
2025-03-08 12:48:54.020821,2025-03-08 12:48:54.165856,'n',*IDLE Shell 3.12.0*,0:00:00.145035
2025-03-08 12:48:54.190818,2025-03-08 12:48:54.300163,'u',*IDLE Shell 3.12.0*,0:00:00.109345
2025-03-08 12:48:54.350747,2025-03-08 12:48:54.475796,'t',*IDLE Shell 3.12.0*,0:00:00.125049
2025-03-08 12:48:54.456781,2025-03-08 12:48:54.540295,'e',*IDLE Shell 3.12.0*,0:00:00.083514
2025-03-08 12:48:54.661366,2025-03-08 12:48:54.776427,'s',*IDLE Shell 3.12.0*,0:00:00.115061
2025-03-08 12:48:54.760796,2025-03-08 12:48:54.896405,"','",*IDLE Shell 3.12.0*,0:00:00.135609
2025-03-08 12:48:54.916267,2025-03-08 12:48:55.045875,Key.space,*IDLE Shell 3.12.0*,0:00:00.129608
2025-03-08 12:48:55.131926,2025-03-08 12:48:55.301074,'s',*IDLE Shell 3.12.0*,0:00:00.169148
2025-03-08 12:48:55.261608,2025-03-08 12:48:55.366873,'o',*IDLE Shell 3.12.0*,0:00:00.105265
2025-03-08 12:48:55.441190,2025-03-08 12:48:55.566432,'m',*IDLE Shell 3.12.0*,0:00:00.125242
2025-03-08 12:48:55.516751,2025-03-08 12:48:55.631964,'e',*IDLE Shell 3.12.0*,0:00:00.115213
2025-03-08 12:48:55.726536,2025-03-08 12:48:55.832610,'t',*IDLE Shell 3.12.0*,0:00:00.106074
2025-03-08 12:48:55.837964,2025-03-08 12:48:55.952254,'h',*IDLE Shell 3.12.0*,0:00:00.114290
2025-03-08 12:48:55.937104,2025-03-08 12:48:56.041962,'i',*IDLE Shell 3.12.0*,0:00:00.104858
2025-03-08 12:48:56.066770,2025-03-08 12:48:56.187353,'n',*IDLE Shell 3.12.0*,0:00:00.120583
2025-03-08 12:48:56.148429,2025-03-08 12:48:56.262215,'g',*IDLE Shell 3.12.0*,0:00:00.113786
2025-03-08 12:48:56.322343,2025-03-08 12:48:56.446797,Key.space,*IDLE Shell 3.12.0*,0:00:00.124454
2025-03-08 12:48:56.757368,2025-03-08 12:48:56.877482,'n',*IDLE Shell 3.12.0*,0:00:00.120114
2025-03-08 12:48:56.838242,2025-03-08 12:48:56.997758,'e',*IDLE Shell 3.12.0*,0:00:00.159516
2025-03-08 12:48:57.001948,2025-03-08 12:48:57.132548,'w',*IDLE Shell 3.12.0*,0:00:00.130600
2025-03-08 12:48:57.137024,2025-03-08 12:48:57.252720,Key.space,*IDLE Shell 3.12.0*,0:00:00.115696
2025-03-08 12:48:57.447567,2025-03-08 12:48:57.562284,'a',*IDLE Shell 3.12.0*,0:00:00.114717
2025-03-08 12:48:57.547577,2025-03-08 12:48:57.607601,'p',*IDLE Shell 3.12.0*,0:00:00.060024
2025-03-08 12:48:57.667963,2025-03-08 12:48:57.779051,'p',*IDLE Shell 3.12.0*,0:00:00.111088
2025-03-08 12:48:57.762315,2025-03-08 12:48:57.898457,'e',*IDLE Shell 3.12.0*,0:00:00.136142
2025-03-08 12:48:57.928749,2025-03-08 12:48:58.074722,'a',*IDLE Shell 3.12.0*,0:00:00.145973
2025-03-08 12:48:58.128730,2025-03-08 12:48:58.228511,'s',*IDLE Shell 3.12.0*,0:00:00.099781
2025-03-08 12:48:58.498542,2025-03-08 12:48:58.569373,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.070831
2025-03-08 12:48:58.753910,2025-03-08 12:48:58.859565,'r',*IDLE Shell 3.12.0*,0:00:00.105655
2025-03-08 12:48:58.989665,2025-03-08 12:48:59.099350,'s',*IDLE Shell 3.12.0*,0:00:00.109685
2025-03-08 12:48:59.509615,2025-03-08 12:48:59.619277,'!',*IDLE Shell 3.12.0*,0:00:00.109662
2025-03-08 12:48:59.324348,2025-03-08 12:48:59.669347,Key.shift,*IDLE Shell 3.12.0*,0:00:00.344999
2025-03-08 12:48:59.929691,2025-03-08 12:49:00.075600,Key.enter,*IDLE Shell 3.12.0*,0:00:00.145909
2025-03-08 12:40:40.379319,2025-03-08 12:49:01.731686,'T',Document1 - Word,0:08:21.352367
2025-03-08 12:49:01.480878,2025-03-08 12:49:01.745458,Key.shift,*IDLE Shell 3.12.0*,0:00:00.264580
2025-03-08 12:49:01.827150,2025-03-08 12:49:01.905688,'y',*IDLE Shell 3.12.0*,0:00:00.078538
2025-03-08 12:49:02.011079,2025-03-08 12:49:02.135658,'p',*IDLE Shell 3.12.0*,0:00:00.124579
2025-03-08 12:49:02.266207,2025-03-08 12:49:02.391402,'i',*IDLE Shell 3.12.0*,0:00:00.125195
2025-03-08 12:49:02.396450,2025-03-08 12:49:02.516585,'n',*IDLE Shell 3.12.0*,0:00:00.120135
2025-03-08 12:49:02.496706,2025-03-08 12:49:02.602055,'g',*IDLE Shell 3.12.0*,0:00:00.105349
2025-03-08 12:49:02.606780,2025-03-08 12:49:02.701482,Key.space,*IDLE Shell 3.12.0*,0:00:00.094702
2025-03-08 12:49:02.731554,2025-03-08 12:49:02.828146,'k',*IDLE Shell 3.12.0*,0:00:00.096592
2025-03-08 12:49:02.857658,2025-03-08 12:49:02.967811,'e',*IDLE Shell 3.12.0*,0:00:00.110153
2025-03-08 12:49:03.002235,2025-03-08 12:49:03.121563,'y',*IDLE Shell 3.12.0*,0:00:00.119328
2025-03-08 12:49:03.161890,2025-03-08 12:49:03.277594,'s',*IDLE Shell 3.12.0*,0:00:00.115704
2025-03-08 12:49:03.381579,2025-03-08 12:49:03.497776,'t',*IDLE Shell 3.12.0*,0:00:00.116197
2025-03-08 12:49:03.572360,2025-03-08 12:49:03.756733,'o',*IDLE Shell 3.12.0*,0:00:00.184373
2025-03-08 12:49:04.242507,2025-03-08 12:49:04.362631,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.120124
2025-03-08 12:49:04.398007,2025-03-08 12:49:04.518094,'r',*IDLE Shell 3.12.0*,0:00:00.120087
2025-03-08 12:49:04.522652,2025-03-08 12:49:04.647740,'o',*IDLE Shell 3.12.0*,0:00:00.125088
2025-03-08 12:49:04.614341,2025-03-08 12:49:04.743227,'k',*IDLE Shell 3.12.0*,0:00:00.128886
2025-03-08 12:49:04.707687,2025-03-08 12:49:04.829199,'e',*IDLE Shell 3.12.0*,0:00:00.121512
2025-03-08 12:49:04.962507,2025-03-08 12:49:05.103304,Key.space,*IDLE Shell 3.12.0*,0:00:00.140797
2025-03-08 12:49:05.202222,2025-03-08 12:49:05.323570,'p',*IDLE Shell 3.12.0*,0:00:00.121348
2025-03-08 12:49:05.328896,2025-03-08 12:49:05.413905,'a',*IDLE Shell 3.12.0*,0:00:00.085009
2025-03-08 12:49:05.543905,2025-03-08 12:49:05.633554,'t',*IDLE Shell 3.12.0*,0:00:00.089649
2025-03-08 12:49:05.703679,2025-03-08 12:49:05.810006,'t',*IDLE Shell 3.12.0*,0:00:00.106327
2025-03-08 12:49:05.790179,2025-03-08 12:49:05.953940,'e',*IDLE Shell 3.12.0*,0:00:00.163761
2025-03-08 12:49:05.924540,2025-03-08 12:49:06.018681,'r',*IDLE Shell 3.12.0*,0:00:00.094141
2025-03-08 12:49:06.023693,2025-03-08 12:49:06.153967,'n',*IDLE Shell 3.12.0*,0:00:00.130274
2025-03-08 12:49:06.394372,2025-03-08 12:49:06.494343,'s',*IDLE Shell 3.12.0*,0:00:00.099971
2025-03-08 12:49:06.558678,2025-03-08 12:49:06.658720,Key.space,*IDLE Shell 3.12.0*,0:00:00.100042
2025-03-08 12:49:06.641018,2025-03-08 12:49:06.759072,'a',*IDLE Shell 3.12.0*,0:00:00.118054
2025-03-08 12:49:06.994324,2025-03-08 12:49:07.099406,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.105082
2025-03-08 12:49:07.119473,2025-03-08 12:49:07.199439,'c',*IDLE Shell 3.12.0*,0:00:00.079966
2025-03-08 12:49:07.290172,2025-03-08 12:49:07.410013,'a',*IDLE Shell 3.12.0*,0:00:00.119841
2025-03-08 12:49:07.389833,2025-03-08 12:49:07.504353,'n',*IDLE Shell 3.12.0*,0:00:00.114520
2025-03-08 12:49:07.574607,2025-03-08 12:49:07.675391,Key.space,*IDLE Shell 3.12.0*,0:00:00.100784
2025-03-08 12:49:07.795606,2025-03-08 12:49:07.960494,'r',*IDLE Shell 3.12.0*,0:00:00.164888
2025-03-08 12:49:07.920185,2025-03-08 12:49:08.040901,'e',*IDLE Shell 3.12.0*,0:00:00.120716
2025-03-08 12:49:08.115215,2025-03-08 12:49:08.231022,'v',*IDLE Shell 3.12.0*,0:00:00.115807
2025-03-08 12:49:08.235330,2025-03-08 12:49:08.310852,'e',*IDLE Shell 3.12.0*,0:00:00.075522
2025-03-08 12:49:08.415885,2025-03-08 12:49:08.540490,'a',*IDLE Shell 3.12.0*,0:00:00.124605
2025-03-08 12:49:08.520790,2025-03-08 12:49:08.645521,'l',*IDLE Shell 3.12.0*,0:00:00.124731
2025-03-08 12:49:08.675340,2025-03-08 12:49:08.791602,Key.space,*IDLE Shell 3.12.0*,0:00:00.116262
2025-03-08 12:49:08.905731,2025-03-08 12:49:09.016155,'i',*IDLE Shell 3.12.0*,0:00:00.110424
2025-03-08 12:49:09.030673,2025-03-08 12:49:09.210553,'d',*IDLE Shell 3.12.0*,0:00:00.179880
2025-03-08 12:49:09.156466,2025-03-08 12:49:09.270450,'e',*IDLE Shell 3.12.0*,0:00:00.113984
2025-03-08 12:49:09.296199,2025-03-08 12:49:09.426239,'n',*IDLE Shell 3.12.0*,0:00:00.130040
2025-03-08 12:49:09.430862,2025-03-08 12:49:09.496349,'t',*IDLE Shell 3.12.0*,0:00:00.065487
2025-03-08 12:49:09.521440,2025-03-08 12:49:09.610673,'i',*IDLE Shell 3.12.0*,0:00:00.089233
2025-03-08 12:49:10.351783,2025-03-08 12:49:10.451205,'t',*IDLE Shell 3.12.0*,0:00:00.099422
2025-03-08 12:49:10.496888,2025-03-08 12:49:10.597239,'y',*IDLE Shell 3.12.0*,0:00:00.100351
2025-03-08 12:49:10.823541,2025-03-08 12:49:10.957521,"','",*IDLE Shell 3.12.0*,0:00:00.133980
2025-03-08 12:49:11.022034,2025-03-08 12:49:11.157063,Key.space,*IDLE Shell 3.12.0*,0:00:00.135029
2025-03-08 12:49:11.166967,2025-03-08 12:49:11.362268,Key.shift,*IDLE Shell 3.12.0*,0:00:00.195301
2025-03-08 12:49:11.463080,2025-03-08 12:49:11.542255,'e',*IDLE Shell 3.12.0*,0:00:00.079175
2025-03-08 12:49:11.652415,2025-03-08 12:49:11.767478,'c',*IDLE Shell 3.12.0*,0:00:00.115063
2025-03-08 12:49:11.789164,2025-03-08 12:49:11.913078,'u',*IDLE Shell 3.12.0*,0:00:00.123914
2025-03-08 12:49:12.583850,2025-03-08 12:49:12.668676,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.084826
2025-03-08 12:49:12.733801,2025-03-08 12:49:12.804503,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.070702
2025-03-08 12:49:12.886057,2025-03-08 12:49:12.953804,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.067747
2025-03-08 12:49:13.013679,2025-03-08 12:49:13.088988,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.075309
2025-03-08 12:49:13.159471,2025-03-08 12:49:13.218386,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.058915
2025-03-08 12:49:13.288730,2025-03-08 12:49:13.349033,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.060303
2025-03-08 12:49:13.759005,2025-03-08 12:49:13.855574,'.',*IDLE Shell 3.12.0*,0:00:00.096569
2025-03-08 12:49:13.939879,2025-03-08 12:49:14.069771,Key.space,*IDLE Shell 3.12.0*,0:00:00.129892
2025-03-08 12:49:14.019051,2025-03-08 12:49:14.209949,Key.shift,*IDLE Shell 3.12.0*,0:00:00.190898
2025-03-08 12:49:14.329670,2025-03-08 12:49:14.414464,'e',*IDLE Shell 3.12.0*,0:00:00.084794
2025-03-08 12:49:14.510117,2025-03-08 12:49:14.610324,'c',*IDLE Shell 3.12.0*,0:00:00.100207
2025-03-08 12:49:14.650329,2025-03-08 12:49:14.750294,'u',*IDLE Shell 3.12.0*,0:00:00.099965
2025-03-08 12:49:14.754789,2025-03-08 12:49:14.890726,'r',*IDLE Shell 3.12.0*,0:00:00.135937
2025-03-08 12:49:14.856540,2025-03-08 12:49:14.969821,'e',*IDLE Shell 3.12.0*,0:00:00.113281
2025-03-08 12:49:14.999793,2025-03-08 12:49:15.095462,Key.space,*IDLE Shell 3.12.0*,0:00:00.095669
2025-03-08 12:49:15.260894,2025-03-08 12:49:15.355622,'l',*IDLE Shell 3.12.0*,0:00:00.094728
2025-03-08 12:49:15.435512,2025-03-08 12:49:15.535348,'o',*IDLE Shell 3.12.0*,0:00:00.099836
2025-03-08 12:49:16.076082,2025-03-08 12:49:16.165455,'g',*IDLE Shell 3.12.0*,0:00:00.089373
2025-03-08 12:49:16.181260,2025-03-08 12:49:16.261114,'i',*IDLE Shell 3.12.0*,0:00:00.079854
2025-03-08 12:49:16.326333,2025-03-08 12:49:16.456582,'n',*IDLE Shell 3.12.0*,0:00:00.130249
2025-03-08 12:49:16.546386,2025-03-08 12:49:16.651584,'s',*IDLE Shell 3.12.0*,0:00:00.105198
2025-03-08 12:49:16.715800,2025-03-08 12:49:16.802478,Key.space,*IDLE Shell 3.12.0*,0:00:00.086678
2025-03-08 12:49:16.891195,2025-03-08 12:49:17.001471,'n',*IDLE Shell 3.12.0*,0:00:00.110276
2025-03-08 12:49:16.956555,2025-03-08 12:49:17.066578,'e',*IDLE Shell 3.12.0*,0:00:00.110023
2025-03-08 12:49:17.161994,2025-03-08 12:49:17.241476,'e',*IDLE Shell 3.12.0*,0:00:00.079482
2025-03-08 12:49:17.366994,2025-03-08 12:49:17.466890,'d',*IDLE Shell 3.12.0*,0:00:00.099896
2025-03-08 12:49:17.487544,2025-03-08 12:49:17.622309,Key.space,*IDLE Shell 3.12.0*,0:00:00.134765
2025-03-08 12:49:17.707871,2025-03-08 12:49:17.822829,'p',*IDLE Shell 3.12.0*,0:00:00.114958
2025-03-08 12:49:17.838155,2025-03-08 12:49:17.942224,'r',*IDLE Shell 3.12.0*,0:00:00.104069
2025-03-08 12:49:18.022366,2025-03-08 12:49:18.122233,'e',*IDLE Shell 3.12.0*,0:00:00.099867
2025-03-08 12:49:18.237829,2025-03-08 12:49:18.353801,'c',*IDLE Shell 3.12.0*,0:00:00.115972
2025-03-08 12:49:18.412592,2025-03-08 12:49:18.513000,'i',*IDLE Shell 3.12.0*,0:00:00.100408
2025-03-08 12:49:18.637610,2025-03-08 12:49:18.772904,'s',*IDLE Shell 3.12.0*,0:00:00.135294
2025-03-08 12:49:18.873736,2025-03-08 12:49:18.977875,'e',*IDLE Shell 3.12.0*,0:00:00.104139
2025-03-08 12:49:18.983086,2025-03-08 12:49:19.067710,Key.space,*IDLE Shell 3.12.0*,0:00:00.084624
2025-03-08 12:49:19.102226,2025-03-08 12:49:19.243487,'a',*IDLE Shell 3.12.0*,0:00:00.141261
2025-03-08 12:49:19.249158,2025-03-08 12:49:19.342586,'n',*IDLE Shell 3.12.0*,0:00:00.093428
2025-03-08 12:49:19.708907,2025-03-08 12:49:19.859967,'a',*IDLE Shell 3.12.0*,0:00:00.151060
2025-03-08 12:49:19.894365,2025-03-08 12:49:19.983995,'l',*IDLE Shell 3.12.0*,0:00:00.089630
2025-03-08 12:49:20.189383,2025-03-08 12:49:20.308532,'y',*IDLE Shell 3.12.0*,0:00:00.119149
2025-03-08 12:49:20.334327,2025-03-08 12:49:20.429299,'s',*IDLE Shell 3.12.0*,0:00:00.094972
2025-03-08 12:49:20.494490,2025-03-08 12:49:20.583730,'i',*IDLE Shell 3.12.0*,0:00:00.089240
2025-03-08 12:49:20.569530,2025-03-08 12:49:20.669729,'s',*IDLE Shell 3.12.0*,0:00:00.100199
2025-03-08 12:49:20.914647,2025-03-08 12:49:21.004439,'.',*IDLE Shell 3.12.0*,0:00:00.089792
2025-03-08 12:49:21.295923,2025-03-08 12:49:21.394338,Key.backspace,*IDLE Shell 3.12.0*,0:00:00.098415
2025-03-08 12:49:21.414693,2025-03-08 12:49:21.664797,Key.shift,*IDLE Shell 3.12.0*,0:00:00.250104
2025-03-08 12:49:21.704455,2025-03-08 12:49:21.836132,Key.space,*IDLE Shell 3.12.0*,0:00:00.131677
2025-03-08 12:49:22.430895,2025-03-08 12:49:22.515450,'#',*IDLE Shell 3.12.0*,0:00:00.084555
2025-03-08 12:49:21.806198,2025-03-08 12:49:22.560005,Key.shift,*IDLE Shell 3.12.0*,0:00:00.753807
2025-03-08 12:05:54.876989,2025-03-08 12:49:23.201907,'A',ChatGPT - Google Chrome,0:43:28.324918
2025-03-08 12:43:46.807411,2025-03-08 12:49:23.862466,'I',Keystroke Dynamics Text Selection - Google Chrome,0:05:37.055055
2025-03-08 12:49:22.739986,2025-03-08 12:49:24.036369,Key.shift,*IDLE Shell 3.12.0*,0:00:01.296383
2025-03-08 12:49:24.736747,2025-03-08 12:49:24.848806,'-',*IDLE Shell 3.12.0*,0:00:00.112059
2025-03-08 12:49:24.853075,2025-03-08 12:49:25.122448,Key.shift,*IDLE Shell 3.12.0*,0:00:00.269373
2025-03-08 12:49:25.422477,2025-03-08 12:49:25.543939,'r',*IDLE Shell 3.12.0*,0:00:00.121462
2025-03-08 12:49:25.567369,2025-03-08 12:49:25.683333,'i',*IDLE Shell 3.12.0*,0:00:00.115964
2025-03-08 12:49:25.753273,2025-03-08 12:49:25.879097,'v',*IDLE Shell 3.12.0*,0:00:00.125824
2025-03-08 12:49:25.917596,2025-03-08 12:49:26.052725,'e',*IDLE Shell 3.12.0*,0:00:00.135129
2025-03-08 12:49:26.138312,2025-03-08 12:49:26.297844,'n',*IDLE Shell 3.12.0*,0:00:00.159532
2025-03-08 12:49:26.889674,2025-03-08 12:49:27.019039,'!',*IDLE Shell 3.12.0*,0:00:00.129365
2025-03-08 12:49:26.448872,2025-03-08 12:49:27.043863,Key.shift,*IDLE Shell 3.12.0*,0:00:00.594991
2025-03-08 12:49:27.644229,2025-03-08 12:49:27.779216,Key.enter,*IDLE Shell 3.12.0*,0:00:00.134987
2025-03-08 12:49:31.311455,2025-03-08 12:49:31.431399,'A',*IDLE Shell 3.12.0*,0:00:00.119944
2025-03-08 12:49:31.151996,2025-03-08 12:49:31.441610,Key.shift,*IDLE Shell 3.12.0*,0:00:00.289614
2025-03-08 12:49:31.562656,2025-03-08 12:49:31.677227,Key.space,*IDLE Shell 3.12.0*,0:00:00.114571
2025-03-08 12:49:31.682379,2025-03-08 12:49:31.799221,'f',*IDLE Shell 3.12.0*,0:00:00.116842
2025-03-08 12:49:31.947125,2025-03-08 12:49:32.097615,'a',*IDLE Shell 3.12.0*,0:00:00.150490
